1	QLever		    350	    27	Count= 0 	200		
2	QLever		    368	    24	Result=Q675726 	200		
3	QLever		    344	    25	Count= 19 	200		
4	QLever		    360	    25	Result=Q167646 	200		
5	QLever		    340	    16	Count= 25 	200		
6	QLever		    342	    23	Count= 4 	200		
7	QLever		    369	    29	Result=Q56284414 	200		
8	QLever		    444	    31	Count= 464 	200		
9	QLever		    353	    31	Count= 5 	200		
10	QLever		    353	    28	Count= 0 	200		
11	QLever		    378	    29	Count= 39 	200		
12	QLever		    350	    19	Count= 6 	200		
13	QLever		    351	    26	Count= 12 	200		
14	QLever		    342	    23	Count= 21 	200		
15	QLever		    353	    22	Count= 5 	200		
16	QLever		    356	    22	Count= 0 	200		
17	QLever		    338	    19	Count= 20 	200		
18	QLever		    346	    21	Count= 38 	200		
19	QLever		    366	    27	Result=Q21264615 	200		
20	QLever		    419	    29	Count= 641 	200		
21	QLever		    389	    46	Count= 222 	200		
22	QLever		    345	    25	Result=Q16328520 	200		
23	QLever		    382	    55	Count= 1000 	200		
24	QLever		    370	    25	Count= 0 	200		
25	QLever		    366	    39	Count= 1000 	200		
26	QLever		    395	    65	Count= 0 	200		
27	QLever		    339	    21	Result=Q476624 	200		
28	QLever		    358	    22	Count= 0 	200		
29	QLever		    338	    18	Count= 0 	200		
30	QLever		    365	    35	Count= 187 	200		
31	QLever		    348	    31	Count= 302 	200		
32	QLever		    347	    29	Count= 3 	200		
33	QLever		    822	   489	Count= 1000 	200		
34	QLever		    344	    21	Count= 84 	200		
35	QLever		    365	    30	Count= 0 	200		
36	QLever		    358	    26	Count= 36 	200		
37	QLever		    364	    33	Count= 180 	200		
38	QLever		    393	    49	Count= 1000 	200		
39	QLever		    345	    28	Count= 20 	200		
40	QLever		    352	    16	Result=Q55685851 	200		
41	QLever		    355	    26	Count= 49 	200		
42	QLever		    348	    22	Result=Q186304 	200		
43	QLever		    343	    17	Result=Q704257 	200		
44	QLever		    348	    23	Count= 31 	200		
45	QLever		    374	    25	Count= 684 	200		
46	QLever		    378	    30	Count= 597 	200		
47	QLever		    344	    26	Count= 255 	200		
48	QLever		    359	    43	Count= 0 	200		
49	QLever		    357	    23	Count= 168 	200		
50	QLever		    355	    23	Count= 8 	200		
