1	QLever	COUNTED	     37	      	Result=1034 	200		
2	QLever	COUNTED	     31	      	Result=315 	200		
3	QLever	COUNTED	     11	      	Result=2 	200		
4	QLever	COUNTED	     11	      	Result=6 	200		
5	QLever	COUNTED	     10	      	Result=20 	200		
6	QLever	COUNTED	     10	      	Result=67 	200		
7	QLever	COUNTED	     28	      	Result=1932 	200		
8	QLever	COUNTED	     11	      	Result=1 	200		
9	QLever	COUNTED	     10	      	Result=6 	200		
10	QLever	COUNTED	      9	      	Result=1 	200		
11	QLever	COUNTED	     10	      	Result=0 	200		
12	QLever	COUNTED	      9	      	Result=0 	200		
13	QLever	COUNTED	     10	      	Result=1 	200		
14	QLever	COUNTED	     30	      	Result=550 	200		
15	QLever	COUNTED	     10	      	Result=0 	200		
16	QLever	COUNTED	     30	      	Result=263 	200		
17	QLever	COUNTED	      9	      	Result=1 	200		
18	QLever	COUNTED	     28	      	Result=1748 	200		
19	QLever	COUNTED	     11	      	Result=1 	200		
20	QLever	COUNTED	     10	      	Result=1 	200		
21	QLever	COUNTED	     31	      	Result=81 	200		
22	QLever	COUNTED	     30	      	Result=943 	200		
23	QLever	COUNTED	     29	      	Result=511 	200		
24	QLever	COUNTED	     11	      	Result=3 	200		
25	QLever	COUNTED	     11	      	Result=0 	200		
26	QLever	COUNTED	     11	      	Result=3 	200		
27	QLever	COUNTED	     11	      	Result=1 	200		
28	QLever	COUNTED	     11	      	Result=1 	200		
29	QLever	COUNTED	     11	      	Result=0 	200		
30	QLever	COUNTED	     10	      	Result=0 	200		
31	QLever	COUNTED	     10	      	Result=1 	200		
32	QLever	COUNTED	     30	      	Result=1610 	200		
33	QLever	COUNTED	     11	      	Result=1 	200		
34	QLever	COUNTED	     10	      	Result=8 	200		
35	QLever	COUNTED	     30	      	Result=1009 	200		
36	QLever	COUNTED	     10	      	Result=50 	200		
37	QLever	COUNTED	      7	      	Result=1 	200		
38	QLever	COUNTED	     10	      	Result=1 	200		
39	QLever	COUNTED	     11	      	Result=1 	200		
40	QLever	COUNTED	     10	      	Result=1 	200		
41	QLever	COUNTED	      7	      	Result=1 	200		
42	QLever	COUNTED	      6	      	Result=1 	200		
43	QLever	COUNTED	     25	      	Result=3242986 	200		
44	QLever	COUNTED	     10	      	Result=8 	200		
45	QLever	COUNTED	     10	      	Result=511 	200		
46	QLever	COUNTED	     12	      	Result=359708 	200		
47	QLever	COUNTED	     11	      	Result=33420 	200		
48	QLever	COUNTED	     11	      	Result=25118 	200		
49	QLever	COUNTED	     13	      	Result=882421 	200		
50	QLever	COUNTED	     12	      	Result=380283 	200		
51	QLever	COUNTED	     77	      	Result=12430383 	200		
52	QLever	COUNTED	     11	      	Result=1667 	200		
53	QLever	COUNTED	     25	      	Result=1988547 	200		
54	QLever	COUNTED	     11	      	Result=0 	200		
55	QLever	COUNTED	     53	      	Result=203 	200		
56	QLever	COUNTED	     52	      	Result=2188 	200		
57	QLever	COUNTED	     11	      	Result=646 	200		
58	QLever	COUNTED	     12	      	Result=2592 	200		
59	QLever	COUNTED	     10	      	Result=493 	200		
60	QLever	COUNTED	     10	      	Result=20 	200		
61	QLever	COUNTED	     12	      	Result=19212 	200		
62	QLever	COUNTED	     10	      	Result=211 	200		
63	QLever	COUNTED	     91	      	Result=14286062 	200		
64	QLever	COUNTED	     54	      	Result=17231 	200		
65	QLever	COUNTED	     28	      	Result=2432576 	200		
66	QLever	COUNTED	     11	      	Result=698 	200		
67	QLever	COUNTED	     10	      	Result=0 	200		
68	QLever	COUNTED	    421	      	Result=90714324 	200		
69	QLever	COUNTED	     10	      	Result=1881 	200		
70	QLever	COUNTED	    313	      	Result=99079873 	200		
71	QLever	COUNTED	     31	      	Result=4013236 	200		
72	QLever	COUNTED	     25	      	Result=933127 	200		
73	QLever	COUNTED	     10	      	Result=46 	200		
74	QLever	COUNTED	     26	      	Result=1708891 	200		
75	QLever	COUNTED	     11	      	Result=45 	200		
76	QLever	COUNTED	     11	      	Result=168 	200		
77	QLever	COUNTED	     11	      	Result=645 	200		
