SKIPPING 133 queries
134	QLever		    199	      	Count= 718 	200		
135	QLever		    123	      	Count= 0 	200		
136	QLever		    225	      	Result=Q102743279 	200		
137	QLever		    905	      	Count= 7480 	200		
138	QLever		   1923	      	Count= 4 	200		
139	QLever		   1357	      	Count= 0 	200		
140	QLever		    431	      	Count= 114 	200		
141	QLever		    360	      	Count= 4750 	200		
142	QLever		   2315	      	Count= 12563 	200		
143	QLever		   1495	      	Count= 2706 	200		
144	QLever		 494038	      	Count= 10000000 	200		
145	QLever		    167	      	Count= 10 	200		
146	QLever		     49	      	Count= 2 	200		
147	QLever		    487	      	Count= 15075 	200		
148	QLever		    146	      	Count= 127 	200		
149	QLever		  13607	      	Count= 10 	200		
150	QLever		   9973	      	Count= 100 	200		
151	QLever		    379	      	Count= 2 	200		
152	QLever		     27	      	Result=Q4992154 	200		
153	QLever		   4476	      	Count= 719 	200		
154	QLever		    256	      	Count= 1448 	200		
155	QLever		    251	      	Count= 24 	200		
156	QLever		    225	      	Count= 86 	200		
157	QLever		    155	      	Count= 118 	200		
158	QLever		     39	      	Count= 2 	200		
159	QLever		 496464	      	Result=Q107184 	200		
160	QLever		   9181	      	Count= 943994 	200		
161	QLever		   1926	      	Count= 5736 	200		
162	QLever		    462	      	Count= 2818 	200		
163	QLever		    342	      	Count= 215 	200		
164	QLever		    730	      	Result=Q91195263 	200		
165	QLever		   1598	      	Count= 0 	200		
